;mean;std
31;0.20629781839409558;0.17271952332360416
30;0.14846733294268508;0.17813254484810942
29;0.12715979631656196;0.18720290425766803
28;0.17825588932277023;0.17356400919048576
27;0.19516803758326962;0.17476503798604598
26;0.19389871313568027;0.16867956625237499
25;0.2096837522854778;0.15409491746601173
24;0.233968432241972;0.1748573276573054
23;0.22806831215047496;0.1808892019408464
22;0.21338131150541384;0.16076818381729915
21;0.21257960338934187;0.17212378830166022
20;0.21282527778008764;0.16596008975222704
19;0.22866895012836735;0.1519930838648494
18;0.22284867908851744;0.16111625898081097
17;0.23131616804254462;0.15816809617424052
16;0.20549888557970009;0.15863559535700816
15;0.20896158634885162;0.16840639036079894
14;0.18607073035528113;0.14962680821224408
13;0.16613627502919828;0.1636901278886838
12;0.20516342856561165;0.16288897374112415
11;0.16460060521870135;0.1719684651695044
10;0.1897750006742331;0.1422745479390595
9;0.20694026797734635;0.13881734182734592
8;0.2191345296901571;0.1660140509749247
7;0.20363498452055426;0.1562630923434181
6;0.17166946590699644;0.16587006918686273
5;0.1816320087746549;0.1637337750706951
4;0.22535938226226;0.17805754981750327
3;0.23665817442102124;0.170309434156984
2;0.14734664692265653;0.16355856907603028
1;0.1785053909989336;0.16277937380124247
0;-0.0898077656681765;0.2135168248571127
