;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
3516;3518;366.6048;295.60832000000005;0.40454;11.0793;11.6334;;;
3517;3519;321.88160000000005;330.81344;0.51733;10.9012;11.9276;Kernel;1.0;17.813440000000014
3518;3520;366.22080000000005;301.32224;0.16235;11.7386;11.8786;Trick,;2.0;0.0
3519;3521;589.3504;255.20128000000005;0.35547;10.829;13.3285;Support;7.0;38.798719999999946
3520;3522;806.2719999999999;318.22848000000005;0.21008;10.5934;14.4539;(SVM),;10.0;0.2284800000000473
3521;3523;789.3376000000001;286.48448;0.16174;11.2144;9.4343;Machines;9.0;6.65140395934572
3522;3524;261.5808;384.33792000000005;0.2594;12.9387;9.0096;technique;14.0;13.662079999999946
3523;3525;355.55840000000006;388.11648;0.1615;11.2565;9.0096;allows;16.0;9.988101829196543
3524;3526;510.08;337.82784000000004;0.25842;13.6826;9.4343;transform;19.0;60.17215999999996
3525;3527;600.4480000000001;325.09952000000004;0.30762;11.0271;9.3282;linear;21.0;72.90047999999996
3526;3528;779.7248;300.40064;0.32336;12.7715;8.7441;problem;23.0;97.59935999999999
3527;3529;758.7583999999999;291.52256000000006;0.29163;13.6797;9.4343;Machines;9.0;1.4774399999999446
3528;3530;871.3599999999999;256.74752;0.37158;12.3457;9.0096;is;11.0;37.25247999999999
3529;3531;241.33120000000002;491.264;0.30725;12.316;9.4343;nonlinear;27.0;11.73599999999999
3530;3532;428.81280000000004;528.83456;0.14514;11.3225;9.4343;where;29.0;6.83456000000001
3531;3533;627.2384;395.8272;0.08093;9.554;9.0096;linear;21.0;2.172799999999995
3532;3534;724.7616;416.1331200000001;0.3396;13.001;8.8325;classification;22.0;0.0
3533;3535;990.2848000000001;473.7126400000001;0.276;14.2789;9.0096;high-dimensional;26.0;51.71264000000008
3534;3536;1065.8688000000002;481.3824000000001;0.25867;11.338;8.6556;high-dimensional;26.0;61.21560783983129
3535;3537;252.13440000000003;553.2774400000001;0.45337;10.3962;8.9211;nonlinear;27.0;31.27744000000007
3536;3538;577.7664;484.51584;0.22705;12.9018;9.4343;separator;31.0;19.679569605700195
3537;3539;446.00320000000005;483.57376;0.45264;13.0245;9.222;where;29.0;19.426240000000007
3538;3540;576.9728;493.78304;0.58228;14.0055;9.2397;separator;31.0;10.405681692306345
3539;3541;694.0416;494.11072;0.24194;11.7664;9.4343;calculated;34.0;8.889279999999985
3540;3542;844.8768;509.44000000000005;0.40552;14.231;9.2397;easily.;36.0;0.0
3541;3543;956.6592;485.38624000000004;0.2583;14.6377;9.222;achieved;39.0;17.613759999999957
3542;3544;1121.1648;495.3190400000001;0.09717;13.6024;8.9211;by;40.0;88.49875200002315
3543;3545;413.86240000000004;627.32288;0.72803;11.9177;9.3282;called;44.0;0.3228800000000547
3544;3546;585.4080000000001;619.03872;0.58252;10.796;8.8325;maps;48.0;0.0
3545;3547;641.3183999999999;633.72288;0.38892;8.3479;8.8502;the;49.0;6.722880000000032
3546;3548;794.9312;651.6019200000001;0.61523;10.8649;8.8502;into;52.0;24.601920000000064
3547;3549;628.8;629.7190400000001;0.30713;12.1273;8.6556;maps;48.0;1.7999999999999545
3548;3550;412.30080000000004;644.6592;0.38818;11.0449;9.1157;called;44.0;17.659200000000055
3549;3551;519.9104;604.02688;0.27417;10.97;9.1157;which;47.0;4.489110234155543
3550;3552;661.3376000000001;638.4332800000001;0.29053;9.4485;9.4343;the;49.0;11.433280000000082
