;phi-1_5;roberta-base;bert-large-uncased;Meta-Llama-3-8B-Instruct;roberta-large;Mistral-7B-Instruct-v0.1;bert-base-cased;Eurus-RM-7b;UltraRM-13b;Llama-3.1-8B-Instruct;Llama-2-7b-hf;Mistral-7B-v0.1;Llama-3.1-8B;QRM-Llama3.1-8B;bert-base-uncased;Meta-Llama-3-8B;Llama-2-7b-chat-hf
0;-0.3;-0.1799931925423253;-0.0810461973464221;-0.2196042213448221;-0.1819563357185127;-0.108112495523467;-0.110851338877851;-0.0447779663237239;-0.1839201959486811;-0.1887281892893838;-0.1538967528127731;-0.0373760370804507;-0.2610528609293627;-0.1853123291652753;-0.0422577127364258;-0.2058301403481514;0.0962914565907004
1;-0.2891044721621154;-0.1690308509457033;-0.0675523309711159;-0.2130801260188223;-0.1242511213077255;-0.097894822848511;-0.100725719002761;-0.0320819808367608;-0.1797866299901978;-0.1869268805772356;-0.1518624815983312;-0.0276995203407924;-0.1853123291652753;-0.1835557745535881;-0.034658349660669;-0.1853123291652753;0.1007176799531856
10;-0.2041241452319314;-0.1274177935676452;0.0229014306207172;-0.0781402701568629;-0.0845154254728516;0.0734223098214352;-0.024987096773334;0.0833301558507774;-0.0929010758626221;-0.0670490377261934;-0.076159723772912;0.0728581729502443;-0.0666897662581361;-0.0787429735967493;0.0;-0.063635958779649;0.1505214963032321
100;0.067476526145634;0.2186861062956926;0.2679125797667305;0.1364236028728447;0.2488949652585377;0.5545006472384936;0.2628167469431985;0.6;0.1640890510895792;0.149541596181341;0.1855988517945653;0.6034877745691919;0.1458404163995378;0.1438433995062764;0.2788810207327394;0.1537994145984738;0.0398982966774989
101;0.0678916187347709;0.223218707411462;0.268459664565292;0.1366924859172401;0.2500293505956084;0.5991766212156325;0.2628502990061166;0.6323761867844956;0.1687898945139444;0.1514357789099161;0.187254306228699;0.6571428571428573;0.1463360135710969;0.1441220726765975;0.2799275180344873;0.1552762977044498;0.045601792442568
102;0.071655252570334;0.2234535092854304;0.2737484431115105;0.1370917578677455;0.2545740133405852;0.6571428571428573;0.2648833319755256;0.790569415042095;0.1713341555841128;0.1517053530472979;0.1883119828484891;0.790569415042095;0.1468135186086402;0.1453469332120635;0.2807781926923205;0.1559059927762575;0.0528797604935383
103;0.0720438711187122;0.2246147953719865;0.2753919052877017;0.1427844019646743;0.2547457684495139;0.790569415042095;0.2661996876043047;1.0;0.1713980112369942;0.1541633711371616;0.1893281509557262;1.0;0.150612302336496;0.1497483694359043;0.2826123224375024;0.1610222541906874;0.0587547886600795
104;0.073274462108575;0.2251112599867427;0.2767506094471222;0.1460071868221553;0.2567676055594832;1.0;0.2665341543080776;;0.1723078482919467;0.1545420250466795;0.1895215403375205;;0.1519109050625499;0.1523795225368425;0.286899654527315;0.1621687432852006;0.0627087933511091
105;0.0741249316661101;0.2255070259706674;0.2772262905724634;0.1478968003819361;0.2578801168136644;;0.2677930590126845;-0.7378647873726218;0.1728145458425765;0.1586756760753524;0.1922538386132731;-0.7378647873726218;0.1547875867546562;0.155088482061789;0.2877131042636697;0.162739922171096;0.0720749970156447
106;0.0774328797811183;0.2261095475527856;0.2785425546582084;0.1517050706452676;0.2607311483802587;-0.4743416490252569;0.2684627202180202;-0.4818120558297158;0.1736435873139382;0.1591562328193826;0.1926325709958344;-0.5929994533288809;0.156278864927411;0.1571708754047848;0.2887189352764183;0.1635260695455215;0.0774633983862747
107;0.0782291762358575;0.2272530925243449;0.2799155439091046;0.1545420250466795;0.2650276937983796;-0.4225771273642583;0.2684868180803652;-0.3768511731740915;0.1760074801102431;0.1611932876495667;0.1954817361947237;-0.3803194146278325;0.1579088138859797;0.1579040970499355;0.2892278111756495;0.1641915673399215;0.0794909394789911
108;0.0783849386982361;0.2347459213038303;0.2799362518796291;0.1553911921890761;0.265238662903474;-0.3335621924974956;0.268593487978465;-0.3335621924974956;0.178663178959586;0.1612592043205604;0.1965584276276934;-0.3768511731740915;0.1594188740664829;0.1612592043205604;0.2902688217825627;0.1654969743320942;0.0801789334889524
109;0.0784298884142045;0.2375475124265664;0.2817014905421787;0.1562754724374035;0.2654497353297457;-0.2594372608313854;0.2688650697842702;-0.2958039891549808;0.1788136354329961;0.1613812118814269;0.1973027614216354;-0.3335621924974956;0.1621687432852006;0.1626265039306727;0.2903883551821539;0.1694052226699526;0.0805142657476059
11;-0.1999999999999999;-0.1246966942194762;0.0273207888583636;-0.0752026352402866;-0.0589252453987685;0.0900703809377959;-0.0235056097219831;0.0874708527226377;-0.0777539518783976;-0.0630632635371822;-0.0741249316661101;0.0729931868601811;-0.0600099198148979;-0.0630632635371822;0.0005256990737051;-0.0617713359714609;0.1519823201736986
110;0.0824084828006542;0.238457710549424;0.2836662721826771;0.157203734871088;0.2655323940213899;-0.181848241863327;0.2689268303309345;-0.1704678842489457;0.1819563357185127;0.1622270377831989;0.1994696049999838;-0.1573297043453661;0.1652150540672344;0.1671723116324247;0.2908779541109657;0.1712985080695377;0.0881118257219476
111;0.0825557746647693;0.240875003085991;0.2857396859264277;0.1603035200505314;0.2673199895673669;-0.1797866299901978;0.2726493860990879;-0.1282927578877272;0.1824585562451655;0.1642754772088541;0.201448873226153;-0.1054092553389459;0.1659329417083946;0.1675249541052767;0.2927700218845599;0.1720919454671395;0.0885961489249018
112;0.0833666746568019;0.2414574547020303;0.2865840249787557;0.1621687432852006;0.2689421536823979;-0.1538967528127731;0.2728764160962586;-0.1054092553389459;0.1845830547600649;0.1646182345517694;0.2084124250460478;-0.0996654482764161;0.1664780229540729;0.1680964032483051;0.2934351733238026;0.172675321911894;0.0975900072948533
