;phi-1_5;roberta-base;bert-large-uncased;Meta-Llama-3-8B-Instruct;roberta-large;Mistral-7B-Instruct-v0.1;bert-base-cased;Eurus-RM-7b;UltraRM-13b;Llama-3.1-8B-Instruct;Llama-2-7b-hf;Mistral-7B-v0.1;Llama-3.1-8B;QRM-Llama3.1-8B;bert-base-uncased;Meta-Llama-3-8B;Llama-2-7b-chat-hf
1;0.1391305940708123;0.3385947578892167;0.416049317702696;0.2167953723408002;0.4038556437770698;0.2541396629781148;0.3573125567239519;0.2486428469141513;0.2552986654523395;0.223655662257064;0.2953084776739047;0.2408253952355307;0.2197466966510823;0.2203798984126506;0.4060866529506304;0.2134716177491785;0.2929896207932556
2;0.1230490082714129;0.1517944938443519;0.2338707770357405;0.1711668475034511;0.2025994706975679;0.1899687041424379;0.1981053635079774;0.2231625367238087;0.2057381457255173;0.1807786454492111;0.2290119900285964;0.2161643467402846;0.1826324223906381;0.1791693063881612;0.2044200566028989;0.1793854765992215;0.241130836402017
3;0.0734676006375087;0.3217149119168955;0.3692483801925367;0.2031621188788563;0.3090615327919995;0.202323295904188;0.337791688937809;0.2016385850005946;0.2415117863607223;0.213599427593691;0.2350996252893105;0.228066450141489;0.2051955840526432;0.2167951486952133;0.3611224944871112;0.2036462387535348;0.2338994747292994
4;0.1542248543056596;0.2068043538643282;0.3153294717888158;0.2080006363549863;0.24200266344252;0.2354139525898055;0.2770071593347926;0.2184034334932167;0.1803702918799928;0.2190402355742673;0.1917142258451933;0.21639964946207;0.215476683973534;0.2146459561611292;0.3238467455940901;0.2151191620970257;0.2030684476739829
5;0.1354456605524182;0.2591582339515938;0.3114875768542822;0.206478605793037;0.2767292610723608;0.219894349839562;0.3007422306783487;0.2213915359117962;0.2109660600444642;0.2078031397778746;0.2145218348875556;0.2140454393016169;0.2113659530241344;0.209658015746524;0.3303429699899296;0.2140494768693091;0.2024455641679329
6;0.111109811279741;0.2719586401773847;0.2777313230180541;0.2436881643644705;0.3235853316350164;0.2440702656300797;0.3118282355898079;0.2370622574352416;0.2391667166271395;0.2243366280985781;0.2613725154794067;0.2410243994231005;0.2271347199468043;0.2314251132732082;0.2906855108380743;0.2342004516672119;0.2493382608945628
7;0.1731986507660032;0.2664296870465251;0.3034671679036351;0.2301532829703652;0.3084779374269746;0.1988429977705311;0.2893637703275897;0.2370757315259409;0.2194684437732526;0.2232519740510421;0.2498677612557822;0.2476208905785961;0.2298430050880348;0.2184821110453276;0.3039665001972547;0.2384604302430009;0.2457879435115706
8;0.1570636393235505;0.2458790143580106;0.3030397296439422;0.2304802066954836;0.26016498923231;0.2341146152467662;0.2963992478479832;0.2415987769101182;0.242729444099521;0.2354279499603992;0.2290174182678505;0.2281050299177442;0.2259419173164113;0.2348870756038493;0.2956397869274513;0.2299292752819128;0.2339999863120201
mean;0.1333362274008883;0.25779176163103834;0.31627796801746283;0.21374065436268128;0.2908096037594774;0.22234598051268564;0.29606878161853256;0.22862196298935852;0.22440619424536865;0.2159867078452659;0.23823923109094997;0.229031450100054;0.21466712280541028;0.21568032816575794;0.31451383969843005;0.2160327661575494;0.23783251681058015
std;0.031191699724495106;0.05960527885682978;0.0552916821406535;0.02225145660392857;0.06070943898961072;0.023298228262218765;0.04745982604304923;0.015243470307401018;0.024765286433192462;0.01639199107846961;0.031246490993117812;0.012983451047847204;0.015427973811388487;0.016980531126709292;0.058616816087308204;0.019026130009630948;0.028635118356677366
